__label__UNINFORMATIVE	the currently advises against all but essential travel worldwide if you must travel to or from 🇩🇪germany check the fco germany travel advice page httpurl please note new restrictions in different german regions coronavirus covid19 httpurl
__label__UNINFORMATIVE	do not listen to this during covid-19 quarantine😂 i'm driving my family crazy the game is who will crack first httpurl
__label__INFORMATIVE	villagers from nandurbar have now decided to guard the boundaries of their village from people who may be wandering and trying to reach gujarat madhya pradesh and dhule nandurbar district has so far not reported a single case of covid_19
__label__UNINFORMATIVE	 covid19 is real *but it ws intentionally releasd 2 cripple the world amp force pple to take a vaccine a vaccine developd by bill gates an agenda21 advocate of depopulation msm lies abt amnt of cases of covid19 in attempt 2 blame trump 4 deaths + vote him out read pics 👇 httpurl
__label__UNINFORMATIVE	early morning cardio stroll amp running errands for some life essential” stuff before working remotely this corona virus already postponed two productive trips to tampa amp london it can truly kick rocks coronavirusupdate covid19 brooklyn nyc httpurl
__label__UNINFORMATIVE	on re-evaluation by the national institute of health only 12 per cent of death certificates have shown a direct causality from coronavirus while 88 per cent of patients who have died have at least one pre-morbidity - many had two or three” he says” twelve %
__label__UNINFORMATIVE	netanyahu shared with his cabinet a video he claimed was evidence of iran concealing coronavirus deaths by dropping bodies in garbage dumps it was a clip from 'pandemic' a 2007 hallmark channel mini-series
__label__UNINFORMATIVE	while two dogs (hong kong and two cats (one in belgium and one in hong kong living with people diagnosed with covid-19 have been reported to have been infected with sars-cov-2 other dogs and cats also living with infected people remain uninfected de la avma
__label__UNINFORMATIVE	coronavirus easter peak for virus matt hancock was asked amp saidim not going to steer you away from that stay home exclusive uk's worst case coronavirus toll is 50000 dead but uk is not on course for that - source article [amp] reuters httpurl
__label__INFORMATIVE	breaking lowe’s confirms an associate at the garner store located at 1575 us hwy 70 west tests positive for covid-19 the associate has been quarantined and is receiving care this associate last worked on april 2
__label__UNINFORMATIVE	 we don't know how many cases there are in the us since tests you wanted instead of the tests the who offered were defective no one knows how many people died from covid19 since not enough tests were available to test people who died before being tested trumpliedpeopledied httpurl
__label__UNINFORMATIVE	welp my office bldg - atampt aka batman bldg - closed for sanitizing for 3 days due to case of covid 19 errrrrybody do the telecommute tango
__label__UNINFORMATIVE	why expand the cdc guidelines to counties that don’t have confirmed cases yet because nearly 20% of people who get coronavirus never show symptoms so they’re spreading the virus without knowing it httpurl
__label__INFORMATIVE	at 34 jeffrey ghazarian had already overcome many obstacles his friends say his death after testing positive for covid-19 should be a wake-up call for younger generations httpurl
__label__INFORMATIVE	an eight month old baby in uganda whose father recently travelled back from kenya's west city of kisumu has tested positive for coronavirus the baby girl is one of the few new cases in uganda
__label__INFORMATIVE	there are now 54 identified covid19 cases in ri gov raimondo has activated the ri national guard to assist in the response i am working to ensure the federal gov’t covers national guard costs for ri amp every state that needs them
__label__INFORMATIVE	this second death comes just a day after an 87-year-old winthrop man died having been infected through community spread scrub your hands disinfect knobs countertops phones etc and if you develop a fever cough or runny nose here's the guidance covidー19 httpurl
__label__INFORMATIVE	 wasn't until 2 of their employees came positive for covid19 that they're finally rolling them to work form home smh
__label__UNINFORMATIVE	why only 15% of virus patients made recovery in south korea covid19 corona coronavirus coronavirusupdate httpurl 
__label__UNINFORMATIVE	y'all were in silent-ville stalking our posts jiki-jiki coronavirus pops-up amp when we use humor to deal with it you reprimand us ayi shut-up are tlokwa ka wena🤣
__label__UNINFORMATIVE	a group of seniors in ahwatukee is proving no coronavirus pandemic can come between love httpurl httpurl
__label__INFORMATIVE	italy reports record number of new coronavirus deaths with 627 in one day httpurl coronavirus is looking more and more like a targeted virus but it missed its target (russia russians china chinese usa shooters are experts at missing target just sayin
__label__UNINFORMATIVE	we are expecting news today from 2pm briefing that we plan to have video now livestream (httpurl ​tpt will share the tpt now livestream on httpurl and the minnesota channel statewide covidー19 tptalmanac httpurl
__label__UNINFORMATIVE	 dr fauci and dr birx said 100000 deaths or it might be 200000 but president trump spilled the beans and said hundreds of thousands imperial college covid-19 response team which isn't under trump's thumb said 11-22 million deaths
__label__UNINFORMATIVE	juan williams was fired from his last job for saying negative things and fox took him off the scrap heap and we the views have to listen to him ruin a good show like the 5’s he constantly puts our president down especially now during this coronavirus crisis firejuanwilliams
__label__UNINFORMATIVE	correction there are 37 vessels that have either made port or are about to these have known cases of covid_19 and is allowing passengers to disembark with no med screening and walk straight into the cbd's of our largest cities absolute quarantine failure
__label__INFORMATIVE	brazil's ministry of health also admits that brazil's first death from covid-19 happened in minas gerais in january
__label__UNINFORMATIVE	a medical ventilator addresses this issue by delivering oxygenated air to the lungs while helping carbon dioxide escape hospitals in the united states have roughly 160000 ventilators that probably won’t be enough if the number of serious coronavirus cases keeps climbing httpurl
__label__INFORMATIVE	 oh dear chrissie i've just read that eddie large has died at 78 from coronavirus too 😔🙁😢 condolences my friend
__label__UNINFORMATIVE	posing greatest coronavirus risk in region shii oriented worldview video of iran clergyman asking infected patients to inhale oil procured 4m prophet 🥴
__label__UNINFORMATIVE	cdc's covid-19 risk model if like murray's (which cdc says it is shows 50% more deaths if mitigation is extended because after the mitigation the virus spread returns even worse if people are not immune and it is closer to cold weather  httpurl
__label__UNINFORMATIVE	thankful to see this material arrive along with the 300 000 tests and 100 ventilators if govt can get this distributed rapidly and following the tracing of infected cases it should help in mitigating spread of covid19cmr
__label__INFORMATIVE	tippecanoe county health officials are reminding community members to stay calm amid coronavirus concerns the first case of the virus was confirmed friday in marion county indiana there are no cases of covid-19 coronavirus in tippecanoe county httpurl
__label__INFORMATIVE	italy has 3000 car deaths per year they had 6000 covid19 deaths last month is literally the worst person to be in charge right now is justifying killing 2-7% of the country just to avoid 30% unemployment and further stock collapse it's criminal
__label__UNINFORMATIVE	 covid19 puts incarcerated people at high risk particularly those in solitary confinement the ny haltsolitary act will save lives stop the spread and save new york valuable dollars help us spread the word amp text halt to 66539 to urge gov cuomo to save lives httpurl
__label__UNINFORMATIVE	it’s been a full 72 hours since our covid-19 protocol committee had to meet amp tweak guidelines but that ends today at 1530 you know the good times they never last
__label__UNINFORMATIVE	covid-19 in migrant camp 2500+ refugees on quarantine a migrant camp near athens has become the first such facility in greece to record an outbreak of coronavirus it's now been quarantined httpurl
__label__UNINFORMATIVE	coronavirus undocumented immigrants could be hit hard by covid-19 - mar 20 923 pm et httpurl
__label__UNINFORMATIVE	the number of undetected cases is 11 times more than has been officially reported researchers at columbia university estimate even if the country cut its rate of transmission in half some 650000 people may still become infected in the next two months coronavirus us usa
__label__INFORMATIVE	the central virginia health district which encompasses lynchburg and the counties of amherst appomattox bedford and campbell announced today its first case of covid-19 illness in a resident of the district httpurl
__label__UNINFORMATIVE	 i kept my kid home from this week bc we both have either typical preschool flu or symptoms (both fine rationale 1 limit spread if it is covid19 2 recover fast if it’s not 3 ditto 2 for other kids we aren’t eligible for testing in colorado so we’re home isolating
__label__UNINFORMATIVE	general facts the mortality rate of corona is 2 to 3% whereas other diseases have been reported to be 43% and cases reported between ages 15-25 yrs are 02% the majority of infectees are asthma patients amp patients already suffering from pulmonary disorders imtiazcare covid19 httpurl
__label__INFORMATIVE	espanyol manager abelardo fernández has revealed that espanyol has had eight players and two coaches test positive for covid-19 his statement contradicts the official club statement which said there were only six who tested positive httpurl
__label__UNINFORMATIVE	the expert who started his public career on loveline when kroq radio broadcasted from the pasadena hilton and later resigned as medical director of pasadena's high-priced las encinas alcohol tx facility after patient died in dodgy circumstances we're saved covidー19
__label__UNINFORMATIVE	 thanks he is a fighter the new concern for children's hospital is the coronavirus they feel he would be at grave danger we were told now that possible cases are in milwaukee we should strongly consider keeping him home 
__label__INFORMATIVE	dc mayor release coronavirus data changing fv’s hot spots from wards 7amp8 to ward 6 that has 101 confirmed cases according to officials said most infected millennials and around the us capitol area president trump has declared the district in a state of emergency httpurl
__label__UNINFORMATIVE	on the blog this week a guest post from tony kummer of in coronavirus disease 2019 how your church amp children’s ministry can respond tony shares steps every congregation sunday school and kids’ ministry can take right now httpurl
__label__UNINFORMATIVE	during this time of national crisis cumm ads suggests limiting person to person contact until coronavirus has been beaten play safe play online 😷😷😷😷😷😷😷😷😷😷😷😷 new caucasian stunner/ randurg cummads sexhookups httpurl
__label__UNINFORMATIVE	update on covid19 arthritis foundation supports new patient initiatives ➡ covid-19 relief for seniors and people with disabilities act ➡ joins 200+ organizations to urge white house to address critical shortages in ventilators and ppe more httpurl (1/2 httpurl
__label__UNINFORMATIVE	the govt arent worried about panic they're worried about their pockets put in decent measures now amp we will recover faster in the long run cancelstpatricksday keep govt officials grounded restrict flights communicate take real action covid19 httpurl
__label__UNINFORMATIVE	health canada is distributing funding for covid19 research here in charlottetown dr william whalen at has received 356000 to develop technology to detect the virus in remote settings httpurl
__label__INFORMATIVE	covid19 【spain🇪🇸】119 new cases and 5 new deaths in spain bringing total to 401
__label__INFORMATIVE	a 48-year-old doctor from thane was tested covid19 positive on thursday reports toi the private practitioner runs a clinic in louiswadi and does not have a travel history of visiting any foreign country covid19india httpurl
__label__UNINFORMATIVE	watch talks with sesame street’s abby cadabby and vp of education and research about how the tv show is helping kids cope with the coronavirus pandemic i think we need to start flipping the script around and focus on the positives” httpurl
__label__UNINFORMATIVE	checks and balances and the ground realities of home quarantine” when you have 2000 migrant works returning to balangir one of the least developed districts of odisha read covid19 httpurl 
__label__UNINFORMATIVE	so true if terrorists were killing people at the rate covid19 is the entire us would have been put on lockdown weeks ago
__label__INFORMATIVE	tanzania recorded its 1st covid19 death today when a 49-year old tanzanian man succumbed to the pandemic in dar es salaam it is the 2nd death caused by the virus in the east african community after kenya reported a fatality on friday tanzania has 19 confirmed infections
__label__UNINFORMATIVE	as if going through getty for covid19 b_roll wasnt depressing enough i think someone's break up argument got captured while jogging during quarantine 0020 sec httpurl
__label__INFORMATIVE	update in maharashtra total 1018 covid_19 positive patients reported today 150 new cases reported across the state mumbai has highest 116 while 18 from pune etc the 79 people got cured and discharged 
__label__UNINFORMATIVE	in case you have missed all the stuff from hq here is a thread on the support for our members and what’s been happening as we manage our way through this crisis 👇pr internalcomms publicaffairs membership cipr covid19
__label__UNINFORMATIVE	benue state are trying hard to politicize their covid19 case i really hope they do better because this is what iran was doing smh
__label__UNINFORMATIVE	 i have bad news for you brace yourself hcq has been approved to treat covid-19 patients the us has 29 million doses in its strategic national stockpile suffering patients get relief in hours httpurl httpurl
__label__UNINFORMATIVE	 17-21 = 4 days imagine now how many people had contact with those positive cases within those 4 days with out knowing they were positive cases take covidー19 serious pipo
__label__UNINFORMATIVE	what a great thread kathy and 👏🏽 so many female athletes wonder what can i do for my cycle my bones my health it's like worrying about the coronavirus - you'll recover but you know you'll be at high risk sooner or later amp it may be life-altering
__label__INFORMATIVE	the number of confirmed covid19 cases in germany rose to 84794 friday becoming the 4th worse-hit country behind us italy and spain johns hopkins university data showed and 1107 people died in germany of covid19 httpurl
__label__UNINFORMATIVE	water connects us all we’re pleased to support the covid19 relief and recovery guiding principles to secure our water future → httpurl ourjacobs httpurl
__label__UNINFORMATIVE	pakistan is keeping chinesevirus infected persons in open tents in balochistan even if the person is of other state this biological warfare can bring doom to pak infiltration into kashmircovid19 is a bigger threat now than ever httpurl
__label__INFORMATIVE	italy is still pretty much in total lockdown despite of that italy still reports around 3000 new cases of covid19 every single day this is 30% more than sweden (population adjusted sweden has no lockdown at all why
__label__UNINFORMATIVE	boracay here's what manila bay looks like now only 10 days since president rodrigo duterte placed the entire luzon under enhanced community quarantine due to covid19 pandemic ctto httpurl
__label__INFORMATIVE	a 101-year-old man has been released from the hospital after recovering from coronavirus - gloria lisi the deputy mayor of the italian city of rimini reports
__label__INFORMATIVE	coronavirus us has almost 70000 confirmed cases and at least 1050 deaths new york state the worst-affected says social restrictions are slowing hospital admissions senate passes 2 trillion stimulus bill which includes 1200 for most adults
__label__INFORMATIVE	jan 27th there were five people in america with coronavirus trump has botched the shit out of this situation we've got to get him out of the wh now msnbc lastword 11thhour amjoy httpurl
__label__INFORMATIVE	coronavirus total cases worldwide = 310000 new cases march 18 +20000 march 19 +25000 march 20 +30000 march 21 +35000 up 55% in four days we should cross 500000 next week usa now the third-most infected country in the world behind italy amp china
__label__UNINFORMATIVE	dear fellow kenyans we have a perfect escape from covid19 this easter join us for a one time only screening of the award winning theelephantqueen on this easter sunday at 5 pm filmed entirely in kenya miminawewe ndovuwetu pls rt httpurl
__label__UNINFORMATIVE	new briefing calls on govt to go further to protect the 145m people in poverty from the impact of covid19uk action needed for the self-employed those caring for others people relying on sick pay and universal credit httpurl
__label__UNINFORMATIVE	 no you know who the covid-19 did help the red sox i would like to read the investigation findings annnnnnd then do the yankees after all there's no baseball so plenty of time to investigate every team
__label__INFORMATIVE	today ncdc joined the press briefing convened by the honourable minister to provide updates on covid19nigeria as well as national response activities as at 20 march 2020 12 cases of covid19 has been recorded in nigeria httpurl
__label__INFORMATIVE	hey y’all we had 1 covid_19 death in our country a month ago 1000 dead by thursday it’s now sunday and that doubled to 2000 dead let’s keep texas out of the news stay home dont listen to experts” up for re-election
__label__INFORMATIVE	coronavirus has taken over 20000 lives in the us trump knew the virus was coming he was briefed he failed to prepare i am become death destroyer of worlds” - robert oppenheimer after completing the atomic bomb sad how this fits trump currently save our souls httpurl
__label__UNINFORMATIVE	68% of documented coronavirus cases in the united states are in two states california and washington total shocker
__label__UNINFORMATIVE	this could be huge since covid-19 is a relative of sars they started with antibodies that work against sars and massaged them to work against covid-19 the antibodies bind to the parts of the virus that would normally bind to your cells httpurl httpurl
__label__INFORMATIVE	breaking nsw chief health officer kerry chant has said nsw now has 669 confirmed cases of covidー19 – an increase of 136 cases in the last 24 hours httpurl
__label__UNINFORMATIVE	b․c․ provincial health officer assures health-care workers in covid-19 fight httpurl
__label__UNINFORMATIVE	why are people acting like its suspicious that celebs such as idris elba are being tested for covid with no symptoms yet the general public aren't you lot are aware you can pay to be tested right it's just under £400 and i'm sure idris has that
__label__INFORMATIVE	covid-19 uk deaths reach 437 after rise in scotland wales and northern ireland the number of deaths in the uk has climbed to 437 after further fatalities were confirmed in scotland wales and northern ireland httpurl bizitalk httpurl
__label__UNINFORMATIVE	 coronavirus hits airports 3 tsa agents infected orlando orlando airport is coronavirus hotzone chicago airport is coronavirus hotzone air traffic controllers infected flights have stopped attorneys go file injunctions make airports close for 2 weeks
__label__INFORMATIVE	earlier tonight governor larry hogan announced that one of the moco residents who tested positive for coronavirus attended an event on 2/28 at the village at rockville a retirement home on veirs dr and came in contact with 75-100 people
__label__UNINFORMATIVE	 5/there will always be unfortunate people and also people who are candidates for a darwin award as it stands the fda released chloroquin for immediate use in covid cases 3 days ago how did you not know this but stuck with the snark instead ask yourself why
__label__UNINFORMATIVE	half of all states have confirmed covid19 cases updated list including late ct and mn news wa or ca nv ut az co ne tx wi il tn ga nc fl md nj pa ny ri ma nh in ct mn
__label__INFORMATIVE	a six-week-old baby girl has died of coronavirus in the us state of connecticut governor ned lamont said on thursday httpurl
__label__UNINFORMATIVE	our team of paramedics takes a sensitisation session on how to prepare handling suspected cases of covid_19 teameplus httpurl
__label__INFORMATIVE	their love story began in the summer of 1942 and when muriel cohen was diagnosed with covid19 at her nursing home her family chose not to separate her from her husband david they died the same day - a nurse linking their hands httpurl
__label__UNINFORMATIVE	sen ron johnson (r wis pushed back forcefully wednesday after former democratic senator claire mccaskill claimed he hadn't held homeland security and governmental affairs committee hearings to address the wuhan coronavirus httpurl
__label__INFORMATIVE	 the death toll from an outbreak of coronavirus in italy has leapt by 793 to 4825 officials say an increase of 196 per cent 7news httpurl
__label__UNINFORMATIVE	covid-19 and property investors -social distancing bell curve lag curve - march 20 2020 httpurl
__label__INFORMATIVE	just in three covid-19 patients in western visayas have recovered according to a doh-region 6 bulletin 2 of the recovered patients are from bacolod city and the other one is from iloilo city via httpurl
__label__UNINFORMATIVE	as of thursday 80% of coronavirus deaths in ri were residents of nursing homes today - is expected to announce new measures surrounding the faculties httpurl
__label__INFORMATIVE	nstworld spain on saturday reported a 32 per cent spike in new deaths from the covid-19 coronavirus bringing the country’s total to 1326 fatalities the second highest in europe after italy httpurl
__label__INFORMATIVE	10 more people(6-mumbai amp 4-punetest positive for coronavirus in maharashtra total number of positive cases in the state rises to 74 health department maharashtralockdown coronavirus covidー19 coronaviruspandemic covidiot covid_19india coronavirusindia chinesevirus
__label__INFORMATIVE	thursday 5 march covid-19 has mutated into 2 types s amp l 95000 reported cases amp 3000 plus deaths 35% fatality rates a vaccine will not be ready for the public until the end of 2021 or 2022 😥 novel virus means nobody has immunity 😳 httpurl via 
__label__INFORMATIVE	david adeleke is in self quarantine for 14 days it applies to anyone that came in from high risk countries to prevent a possible communityspread 2 of his concert goers tested positive in san francisco and one already died at ucsf medical center coronaviruspandemic covidー19
__label__INFORMATIVE	fountains of wayne member adam schlesinger passed away wednesday morning as a result of coronavirus complications his attorney confirmed to rolling stone he was 52 httpurl httpurl
__label__INFORMATIVE	in kuwait out of 1658 covid cases only 924 are indians some morons are comparing them with jamatis pigs they are not spitting on doctors and beating them this is a big difference between indians and illiterate jamatis😒
__label__INFORMATIVE	the end of this story is a punch to the gut we are high-risk ticking time bombs for being exposed to someone with it” scott ryan a 41-year-old bus driver from everett wash told co-workers in a feb 28 facebook post on friday mr ryan a father of three died of covid-19
__label__INFORMATIVE	coronavirus vistara issued direction soon after goa govt announced that one person who tested positive on sunday had travel history from new york httpurl
__label__UNINFORMATIVE	5g going to kill everyone concentration camps being built in london what is this women chatting about 🤷🏻‍♂ 5g coronavirus
__label__INFORMATIVE	copied a 101 years old man has recovered from covid-19 in italy he has survived the 1918 flu a world war and now coronavirus
__label__UNINFORMATIVE	so i'm at jiffy lube and they're having me stay in my car unlike the 5 of the 9 justices of the us supreme court jiffy lube cares about stopping the spread of covid-19
__label__UNINFORMATIVE	thank you karen rice amp for supporting our community please consider donating to the licking county covid-19 relief fund text to give virus19 to 41444 go to httpurl mail to united way of licking county lickingcountycares igivebecauseicare httpurl
__label__UNINFORMATIVE	a token of appreciation and support to my (former colleagues at zuyderland for the great work they are doing in the netherlands communityimpact caring collaboration covid19 david jongen kudos httpurl
__label__INFORMATIVE	even with extremely low testing rates the us has jumped from 100 to 10000 confirmed covidー19 cases in 16 days my amateur guess from looking at the data 🚑 us on track to be biggest caseload in the world within a week 🚑 see this post for context httpurl httpurl
__label__UNINFORMATIVE	mtn sa intros zero-rated channels and free p2p payments to ease covid-19 disruption httpurl
__label__UNINFORMATIVE	jodhpur curfew was imposed in nagauri gate police station area to prevent coronavirus infection police flag march in ahalia area covid19 positive has been found in both areas rajasthan rajasthanlockdown indiafightscorona covid19pandemic httpurl
__label__UNINFORMATIVE	accidentally veered off into the other side of twitter the parallel world in which everyone applauds the gov handling of covid19 where the who are the principal baddies after one decent article they’re all cancelling subs lots of st george’s flags all angry
__label__UNINFORMATIVE	wisconsin voters will head to the polls on april 7 after the state’s supreme court ruled the primary should continue as planned the ruling overturns the democratic governor’s executive order that sought to delay the election until june 9 amid coronavirus dangers httpurl
__label__UNINFORMATIVE	marwari granite factories association gave rs 25 lakh cheque to the cm association representatives sri gopi maheswari sri rajesh agarwal sri mukesh parwal gave the cheque to the cm coronavirus httpurl
__label__UNINFORMATIVE	china's post- coronavirus car market recovery is harder than you may think a survey of 1992 consumers in china by us firm jdpower showed that only 263 people plan to buy cars in the next 6 months and 265 people decide to postpone their plans due to the epidemic httpurl
__label__INFORMATIVE	i think australia is doing this now their numbers of the 874 confirmed cases 7 have died from covid-19 more than 115000 tests have been conducted across australia we have to be prepared with a strategy for when samples come in by thousands before it’s too late
__label__INFORMATIVE	 look up dr marc siegel md nyu medical professor article about his father in his 90’s who recovered from covid19 by treatment of hydroxychloroquine zpack+zinc then tell us it does not work dr oz on board as well french controlled study 79-80 patients recovered from covid19👍
__label__INFORMATIVE	covid-19 india 📊 as of 3/22/2020 121321 pm ist total confirmed 347 total recovered 23 total deceased 4 number of cases reported today 13 follow covid19india socialdistancing more httpurl
__label__UNINFORMATIVE	❌over 160000 (and counting lost in wages just this week ❌over 250 jobs lost (and counting ❌over 900 shifts lost (and counting this is the impact of the coronavirus for 1 in 3 workers across australia auspol httpurl
__label__INFORMATIVE	tokyo2020 the tokyo metropolitan government is seeking more hotel rooms to accommodate coronavirus carriers with mild or no symptoms” however the healthcare system remains strained with 2158 confirmed infections as of monday”
__label__UNINFORMATIVE	lol 😂 call me da vinci code i've cracked it fam it's roman numerals covid-19 c=100 0=0 vi=6 d=500 then minus 19 that means the government will kill 606 people a day minus 19 to protect boris and his kids open your eyes sheeple (my favourite one so far
__label__INFORMATIVE	coronavirusupdate new 🇧🇪 a 12-year old girl has died in belgium having tested positive for coronavirus the youngest victim in europe the country has extended the lockdown until april 18
__label__UNINFORMATIVE	the in partnership with wpga announce comprehensive financial relief programme for top 25 south african professionals as tournaments are suspended due to covid-19 gogirls httpurl httpurl
__label__INFORMATIVE	tributes are being paid to a midwife at the princess alexandra hospital who's died after testing positive for coronavirus 54-year-old lynsay coventry passed away on thursday and is the first nhs midwife in england whose death has been publicly confirmed harlow covid19 httpurl
__label__INFORMATIVE	coronavirus hong kong’s single-day record of 48 new cases signals full onslaught to come”it was possible that people gathering at lan kwai fong without wearing masks were spreading the coronavirus or transmitted in the yoga centre’s changing rooms” httpurl
__label__INFORMATIVE	this is a real tweet from ron paul the father of the senator who just tested positive for coronavirus endangering the lives of americans (including his son by spreading false information calling the pandemic a hoax
__label__UNINFORMATIVE	we have confirmation that government’s coronavirus job retention scheme can apply to those who employ themselves as directors of their own limited companies but it will only apply to the salary you have given yourself through paye not any dividends ↓ httpurl
__label__UNINFORMATIVE	fox is really nailing it tonight laura is making fun of imagine cnn amp sean penn the network of the my pillow commercial guy diamond and silk and alex jones is making fun of sean penn as a contributor moving on-making fun of covid19 if it will break the internet good god
__label__INFORMATIVE	paul is the third member of congress to announce a positive test for coronavirus following reps mario diaz-balart r-fla and ben mcadams d-utah”-⁦ httpurl
__label__UNINFORMATIVE	delhi records 93% jump in covid cases in a day most cases though are people evacuated from nizamuddin on tuesday and wednesday the cm had warned that the numbers are likely to surge as their test results come in
__label__INFORMATIVE	4 new case of covid19 confirmed in nigeria currently lagos- 19 fct- 3 ogun- 2 ekiti- 1 oyo- 1 total 26 confirmed cases 2 discharged
__label__INFORMATIVE	watching trumpers in media crazily defend trump's handling of coronavirus yet they express zero sympathy about the over 22000 americans who have died from the virus they are just like trump in their lack of empathy and compassion firetrump defeattrumpism
__label__UNINFORMATIVE	need someone to blame for empty shelves blame the politician and the corporate ceo's of the super mega stores that had so much time the prepare for today i started prepping in january why didn't they taiwan 🏆 coronavirus covid19 coronacrisis httpurl
__label__INFORMATIVE	in her final days janice preschel continued to run the helping hands food pantry from her hospital bed in new jersey on monday she died of complications from covid-19 gov phil murphy said she was 60 httpurl
__label__UNINFORMATIVE	have heard that an apartment building in karachi's clifton area close to do talwar has a coronavirus case - but there's no way to verify this since the govt doesn't give out locations from where people have been infected
__label__UNINFORMATIVE	mulvaney for meadows is a side show good people at cdc are struggling with trump's coronavirus cover-up whistleblowers soon will step up because they're in the business of protecting americans not allowing them to die for politics httpurl via 
__label__INFORMATIVE	malacañang on sunday march 22 commended the selfless and heroic deeds” of health workers as the philippine medical community mourned the passing of three filipino doctors who died from the coronavirus disease (covid-19 read httpurl
__label__UNINFORMATIVE	rt on tomorrow's show how the world's oceans can recover government responses to climate change and to covid-19 wartime powers passed during the covid-19 pandemic all that and more tune in every saturday 10-noon 1005 fm and s… httpurl
__label__INFORMATIVE	covid2019 15 indians have died globally due to covid maximum in us at 6 italy 5 uae 2 iran 1 egypt 1 
__label__UNINFORMATIVE	china's coronavirus recovery is 'all fake' whistleblowers and residents claim - httpurl httpurl
__label__INFORMATIVE	jel sert maker of powdered drinks and foods such as wyler’s hi-c and flavor aid has temporarily shuttered its manufacturing division in west chicago after six employees tested positive for covid-19 httpurl
__label__UNINFORMATIVE	 well in addition its also because nigeria wasnt in plan to suffer coronavirus again after thier type of economy so farpneumonia like disease should not have a way in a hot environ like naijaall things happen for good signed angel micheal
__label__UNINFORMATIVE	1 a health certificate certifying that the passenger poses no risk of being infected by the coronavirus disease (covid-19 issued no more than 72 hours prior to the date of travel and
__label__UNINFORMATIVE	over 500 groups in the uk forming a mutual aid project network here is their site on how to form a group and do the work join or die mutualaid covid19 link here httpurl httpurl
__label__UNINFORMATIVE	wisconsin prof blames us for coronavirus says 'this is exactly like what happened with hitler' httpurl newsandpolitics via another tds affected idiot who really needs psychiatric meds
__label__UNINFORMATIVE	yuge covid19news if you want best amp most authoritative daily multiple updates on covid19 pandemicplanning businessresiliency businesscontinuity disasterrecovery crisismanagement etc please follow amp read everything by ms reginaphelps on twitter amp linkedin httpurl
__label__INFORMATIVE	what if uk media follows indian media and propganda this story that hindus spread virus you bigots  iskcon reports 5 covid-19 deaths in uk after 1000 gathered for a funeral httpurl via 
__label__INFORMATIVE	just a reminder 10963 people have died as a result of coronavirus since president trump declared we have it totally under control on january 22 2020 covid19 deathtoll
__label__INFORMATIVE	kellyanne conway said today that the covidー19 coronavirus was being contained by the end of the day it had broken out in 12 more states and the of cases went up from 232 to 338 trumpvirus pencepandemic kellyannelies
__label__INFORMATIVE	in france a 16 yr old girl died of covid19 no underlying health issues started with a little dry cough then few days later it became chesty she was referred to a hospital 1st test negativesuddenly her health declined rapidly httpurl httpurl httpurl
__label__UNINFORMATIVE	covid19 obviously who is missing a key strategy almost no one is recovering (quickly in south korea or italy but iran can't seem to keep anyone down is the lesson that chelo-kabab is better for virus sufferers than bulgogi with kimchi or ragu alla bolognese httpurl
__label__UNINFORMATIVE	cuyahoga valley national park announced this week it will keep restrooms in high-traffic areas of the park open while other restrooms will close as the park looks to concentrate janitorial services due to the covid-19 coronavirus outbreak httpurl
__label__INFORMATIVE	35 persons have recovered from coronavirus infection in srpska those are mostly people from the third banja luka cluster or those that had travelled abroad they are still under control and would spend the next 14 days in self-isolation following the recommendations of who
__label__INFORMATIVE	us chicken company sanderson farms inc said on monday that a slaughterhouse worker was infected with the new coronavirus the first publicly confirmed positive test of a worker in a us meat plant httpurl
__label__INFORMATIVE	first covid19 infection at camp casey closest us military base to north korea amp home to 210th field artillery brigade raises total to 21 httpurl
__label__INFORMATIVE	around the world rest homes residents are vulnerable targets of covid19 often staffed by low paid (and sometimes illegal workers these highly important workers often work in multiple places 5 of nz’s 15 clusters are rest homes ( the source of 73 of nz’s 1366 cases / 53% httpurl
__label__INFORMATIVE	- daring lesbians gays insist conference will be held in ghana ask for donor support - full text akufo-addo's speech at 63rd independence day celebration - us-based ghanaian woman with symptoms of coronavirus at korle-bu tests negative
__label__UNINFORMATIVE	 i've heard gsk co-own the us patented coronavirus with the bill amp melinda gates foundation publicised flu deaths albeit boosted by 5g largely ignored before will bring about mandatory vaccines microchip ids amp a cashless society but i'm sure that's all just 'conspiracy'😃 httpurl
__label__INFORMATIVE	its just mind blowing how the coronavirus spiked from like under 5 cases in america in like january to over 245000 that fast my question is why didn’t it attack us faster (or sooner
__label__INFORMATIVE	41 new cases of covid_19 in erbil province today in kurdistan region this is what happens when stupids do not stayhome and attends funerals
__label__UNINFORMATIVE	 covid-19 is an illness caused by a novel coronavirus now called severe acute respiratory syndrome coronavirus 2 (sars-cov-2 formerly called 2019-ncov which was first identified amid an outbreak of respiratory illness cases in wuhan chinaiteleastergoodies itelsaysstaysafe
__label__UNINFORMATIVE	why is not putting dots on the map anymore there are cases in florida maryland tennessee georgia etc and they’re not marked on the map coronavirus covidー19
__label__UNINFORMATIVE	whilst in most other countries covid-19 followed a consistent exponential growth pattern in the last 5 days the uk has been surprisingly flat we'd need to see 90+ new cases today and 100+ tomorrow to be back in 25%+ territory source httpurl
__label__INFORMATIVE	calhoun county confirmed its second case of covid-19 bringing the state's total to 788 the patient is at bronson hospital in kalamazoo httpurl
